CAR,STEP,TIME,LEADER_AND_DISTANCE,DRIVING_DISTANCE,WIFI_SIGNAL_STRENGTH,MESH_SIGNAL_STRENGTH,DATAGRAM_COUNT,WIFI_DATAGRAM,MESH_DATAGRAM
car2,159,15.9,"('car1', 23.75530818773906)",43.18469181226094,-60,,1,[],"[""b'21:47:57.925561 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 445\\nE.....@.@.$1.........U#....e{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 318, 'generated_time': 15.9}, 'body': {'station_id': 0.5209226041811548, 'leader': 'car1', 'speed': 11.879802339354015, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [48.28469181226094, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,160,16.0,"('car1', 23.086470810946516)",44.35352918905348,-60,,1,[],"[""b'21:47:58.025042 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 446\\nE.....@.@.$..........U#...`r{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 320, 'generated_time': 16.0}, 'body': {'station_id': 0.7727206786587882, 'leader': 'car1', 'speed': 11.688373767925446, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [49.453529189053484, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,161,16.1,"('car1', 22.436743073490902)",45.503256926509096,-60,,1,[],"[""b'21:47:58.125601 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 445\\nE.....@.@.$..........U#....Q{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 322, 'generated_time': 16.1}, 'body': {'station_id': 0.903559418763222, 'leader': 'car1', 'speed': 11.497277374556145, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [50.503256926509096, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,162,16.2,"('car1', 21.805578985676874)",46.634421014323124,-60,,1,[],"[""b'21:47:58.225212 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 447\\nE.....@.@.$..........U#....A{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 324, 'generated_time': 16.2}, 'body': {'station_id': 0.05366056840327138, 'leader': 'car1', 'speed': 11.311640878140258, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [51.634421014323124, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,163,16.3,"('car1', 21.192797250804027)",47.74720274919597,-60,,1,[],"[""b'21:47:58.326492 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 445\\nE.....@.@.$..........U#....Y{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 326, 'generated_time': 16.3}, 'body': {'station_id': 0.7173387412935697, 'leader': 'car1', 'speed': 11.127817348728492, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [52.74720274919597, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,164,16.4,"('car1', 20.59803850813332)",48.84196149186668,-60,,1,[],"[""b'21:47:58.427408 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 445\\nE.....@.@.#..........U#....A{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 328, 'generated_time': 16.4}, 'body': {'station_id': 0.8039684363646113, 'leader': 'car1', 'speed': 10.947587426707067, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [53.84196149186668, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,165,16.5,"('car1', 20.02085552303837)",49.91914447696163,-60,,1,[],"[""b'21:47:58.526020 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 443\\nE.....@.@.#..........U#...t.{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 330, 'generated_time': 16.5}, 'body': {'station_id': 0.651306673513771, 'leader': 'car1', 'speed': 10.77182985094949, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [54.91914447696163, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,166,16.6,"('car1', 19.461162931431147)",50.97883706856885,-60,,1,[],"[""b'21:47:58.625611 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 446\\nE.....@.@.#..........U#...[x{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 332, 'generated_time': 16.6}, 'body': {'station_id': 0.23628776922219807, 'leader': 'car1', 'speed': 10.596925916072234, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [55.97883706856885, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,167,16.7,"('car1', 18.91843072138778)",52.02156927861222,-60,,1,[],"[""b'21:47:58.725096 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 445\\nE.....@.@.#..........U#....M{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 334, 'generated_time': 16.7}, 'body': {'station_id': 0.6194907937856987, 'leader': 'car1', 'speed': 10.427322100433681, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [57.02156927861222, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,168,16.8,"('car1', 18.39241726134441)",53.04758273865559,-60,,1,[],"[""b'21:47:58.824368 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 444\\nE.....@.@.#..........U#.../6{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 336, 'generated_time': 16.8}, 'body': {'station_id': 0.4082435791153526, 'leader': 'car1', 'speed': 10.26013460043368, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [58.04758273865559, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,169,16.9,"('car1', 17.8828417219274)",54.0571582780726,-60,,1,[],"[""b'21:47:58.926210 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 444\\nE.....@.@.#..........U#.....{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 338, 'generated_time': 16.9}, 'body': {'station_id': 0.6399208628128527, 'leader': 'car1', 'speed': 10.095755394170128, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [59.0571582780726, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,170,17.0,"('car1', 17.389190418117167)",55.05080958188283,-60,,1,[],"[""b'21:47:59.026142 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 444\\nE.....@.@.#..........U#....R{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 340, 'generated_time': 17.0}, 'body': {'station_id': 0.1949990088049165, 'leader': 'car1', 'speed': 9.936513038102312, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [60.05080958188283, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,171,17.1,"('car1', 16.911345565919838)",56.02865443408016,-60,,1,[],"[""b'E....\\n@.@.#..........U#.....{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 342, 'generated_time': 17.1}, 'body': {'station_id': 0.3876625657178412, 'leader': 'car1', 'speed': 9.77844852197328, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [61.02865443408016, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,172,17.2,"('car1', 16.448915063793393)",56.991084936206605,-60,,1,[],"[""b'21:47:59.225860 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 444\\nE.....@.@.#..........U#....O{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 344, 'generated_time': 17.2}, 'body': {'station_id': 0.913188051775369, 'leader': 'car1', 'speed': 9.624305021264464, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [61.991084936206605, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,173,17.3,"('car1', 16.001401674638764)",57.938598325361234,-60,,2,[],"[""b'21:47:59.325594 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 443\\nE.....@.@.#..........U#...f.{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 346, 'generated_time': 17.3}, 'body': {'station_id': 0.672079069468173, 'leader': 'car1', 'speed': 9.475133891546257, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [62.93859832536123, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'"", ""b'21:47:59.328548 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 416\\nE.....@.@............t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 345, 'generated_time': 17.3}, 'body': {'station_id': 0.9374061662265951, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [86.44, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,174,17.4,"('car1', 15.568721618817474)",58.87127838118252,-60,,2,[],"[""b'21:47:59.428252 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 445\\nE....#@.@.#..........U#...P.{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 348, 'generated_time': 17.4}, 'body': {'station_id': 0.16964218709664824, 'leader': 'car1', 'speed': 9.326800558212922, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [63.87127838118253, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'"", ""b'21:47:59.428682 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 416\\nE.....@.@............t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 347, 'generated_time': 17.4}, 'body': {'station_id': 0.7132076293145323, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [86.94, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,175,17.5,"(None, None)",59.78953576847644,-60,,2,[],"[""b'21:47:59.525089 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 443\\nE....*@.@.#..........U#.....{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 350, 'generated_time': 17.5}, 'body': {'station_id': 0.06893185938458424, 'leader': null, 'speed': 9.182573872939157, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 0, 'position': [64.78953576847644, -4.8, 0], 'elevation': 0, 'heading': 0}}}\\n'"", ""b'21:47:59.528060 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 418\\nE.....@.@............t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 349, 'generated_time': 17.5}, 'body': {'station_id': 0.017856094007766887, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [87.44, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,176,17.6,"(None, None)",60.73379315577036,-60,,2,[],"[""b'21:47:59.626236 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 441\\nE....=@.@.#..........U#...M!{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 352, 'generated_time': 17.6}, 'body': {'station_id': 0.515693007259067, 'leader': null, 'speed': 9.442573872939157, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 0, 'position': [65.73379315577036, -4.8, 0], 'elevation': 0, 'heading': 0}}}\\n'"", ""b'21:47:59.628931 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 416\\nE.....@.@............t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 351, 'generated_time': 17.6}, 'body': {'station_id': 0.8736331690331332, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [87.94, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,177,17.7,"(None, None)",61.70405054306427,-60,,2,[],"[""b'21:47:59.726114 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 442\\nE....H@.@.#}.........U#...7.{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 354, 'generated_time': 17.7}, 'body': {'station_id': 0.8100554991190518, 'leader': null, 'speed': 9.702573872939157, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 0, 'position': [66.70405054306427, -4.8, 0], 'elevation': 0, 'heading': 0}}}\\n'"", ""b'21:47:59.728875 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 417\\nE.....@.@............t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 353, 'generated_time': 17.7}, 'body': {'station_id': 0.22260810212774984, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [88.44, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,178,17.8,"(None, None)",62.70030793035819,-60,,2,[],"[""b'21:47:59.825024 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 443\\nE....[@.@.#i.........U#.....{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 356, 'generated_time': 17.8}, 'body': {'station_id': 0.04015409327635733, 'leader': null, 'speed': 9.962573872939156, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 0, 'position': [67.70030793035819, -4.8, 0], 'elevation': 0, 'heading': 0}}}\\n'"", ""b'E....+@.@............t#...\\n.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 355, 'generated_time': 17.8}, 'body': {'station_id': 0.2936837265123535, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [88.94, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,179,17.9,"(None, None)",63.722565317652105,-60,,2,[],"[""b'21:47:59.925347 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 444\\nE....k@.@.#X.........U#...=.{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 358, 'generated_time': 17.9}, 'body': {'station_id': 0.34170089010926563, 'leader': null, 'speed': 10.222573872939156, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 0, 'position': [68.72256531765211, -4.8, 0], 'elevation': 0, 'heading': 0}}}\\n'"", ""b'21:47:59.928244 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 417\\nE....B@.@............t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 357, 'generated_time': 17.9}, 'body': {'station_id': 0.37797954740350836, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [89.44, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,180,18.0,"(None, None)",64.77082270494603,-60,,2,[],"[""b'21:48:00.025834 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 443\\nE....}@.@.#G.........U#....0{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 360, 'generated_time': 18.0}, 'body': {'station_id': 0.4104733139029164, 'leader': null, 'speed': 10.482573872939156, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 0, 'position': [69.77082270494603, -4.8, 0], 'elevation': 0, 'heading': 0}}}\\n'"", ""b'21:48:00.028336 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 417\\nE....U@.@............t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 359, 'generated_time': 18.0}, 'body': {'station_id': 0.36795506956104385, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [89.94, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,181,18.1,"(None, None)",65.84508009223994,-60,,2,[],"[""b'21:48:00.125399 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 444\\nE.....@.@.#9.........U#...J.{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 362, 'generated_time': 18.1}, 'body': {'station_id': 0.10132723431872548, 'leader': null, 'speed': 10.742573872939156, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 0, 'position': [70.84508009223994, -4.8, 0], 'elevation': 0, 'heading': 0}}}\\n'"", ""b'21:48:00.128301 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 416\\nE....]@.@............t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 361, 'generated_time': 18.1}, 'body': {'station_id': 0.7505909134554357, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [90.44, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,182,18.2,"(None, None)",66.94533747953385,-60,,2,[],"[""b'21:48:00.227931 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 444\\nE.....@.@.#5.........U#...=.{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 364, 'generated_time': 18.2}, 'body': {'station_id': 0.13405006594588897, 'leader': null, 'speed': 11.002573872939156, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 0, 'position': [71.94533747953385, -4.8, 0], 'elevation': 0, 'heading': 0}}}\\n'"", ""b'E....`@.@............t#...\\n.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 363, 'generated_time': 18.2}, 'body': {'station_id': 0.7874306935492513, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [90.94, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,183,18.3,"(None, None)",68.07159486682777,-60,,2,[],"[""b'21:48:00.325189 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 445\\nE.....@.@.#+.........U#.....{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 366, 'generated_time': 18.3}, 'body': {'station_id': 0.027318421607357868, 'leader': null, 'speed': 11.262573872939155, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 0, 'position': [73.07159486682777, -4.8, 0], 'elevation': 0, 'heading': 0}}}\\n'"", ""b'21:48:00.328059 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 417\\nE....b@.@..}.........t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 365, 'generated_time': 18.3}, 'body': {'station_id': 0.44507506896405546, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [91.44, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,184,18.4,"(None, None)",69.22385225412168,-60,,2,[],"[""b'21:48:00.426310 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 442\\nE.....@.@.#+.........U#...s.{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 368, 'generated_time': 18.4}, 'body': {'station_id': 0.729166046673291, 'leader': null, 'speed': 11.522573872939155, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 0, 'position': [74.22385225412168, -4.8, 0], 'elevation': 0, 'heading': 0}}}\\n'"", ""b'21:48:00.428634 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 416\\nE....o@.@..q.........t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 367, 'generated_time': 18.4}, 'body': {'station_id': 0.9583476391747691, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [91.94, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,185,18.5,"(None, None)",70.40210964141559,-60,,2,[],"[""b'21:48:00.524892 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 443\\nE.....@.@.#..........U#....<{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 370, 'generated_time': 18.5}, 'body': {'station_id': 0.4302730301061265, 'leader': null, 'speed': 11.782573872939155, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 0, 'position': [75.40210964141559, -4.8, 0], 'elevation': 0, 'heading': 0}}}\\n'"", ""b'E....w@.@..i.........t#...\\n.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 369, 'generated_time': 18.5}, 'body': {'station_id': 0.5668435058806574, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [92.44, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,186,18.6,"(None, None)",71.60636702870951,-60,,2,[],"[""b'21:48:00.626295 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 444\\nE.....@.@.#..........U#...=.{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 372, 'generated_time': 18.6}, 'body': {'station_id': 0.48923769019681795, 'leader': null, 'speed': 12.042573872939155, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 0, 'position': [76.60636702870951, -4.8, 0], 'elevation': 0, 'heading': 0}}}\\n'"", ""b'21:48:00.628765 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 417\\nE.....@.@.._.........t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 371, 'generated_time': 18.6}, 'body': {'station_id': 0.18545010344600432, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [92.94, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,187,18.7,"(None, None)",72.83662441600342,-60,,2,[],"[""b'21:48:00.725868 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 444\\nE.....@.@.'..........U#...Q.{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 374, 'generated_time': 18.7}, 'body': {'station_id': 0.46902070476521895, 'leader': null, 'speed': 12.302573872939154, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 0, 'position': [77.83662441600342, -4.8, 0], 'elevation': 0, 'heading': 0}}}\\n'"", ""b'21:48:00.728205 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 417\\nE.....@.@..X.........t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 373, 'generated_time': 18.7}, 'body': {'station_id': 0.48883508524113484, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [93.44, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,188,18.8,"(None, None)",74.09288180329733,-60,,2,[],"[""b'21:48:00.828942 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 443\\nE.....@.@.'..........U#....#{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 376, 'generated_time': 18.8}, 'body': {'station_id': 0.4098494896982664, 'leader': null, 'speed': 12.562573872939154, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 0, 'position': [79.09288180329733, -4.8, 0], 'elevation': 0, 'heading': 0}}}\\n'"", ""b'21:48:00.830930 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 417\\nE.....@.@..J.........t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 375, 'generated_time': 18.8}, 'body': {'station_id': 0.21172546682720417, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [93.94, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
