CAR,STEP,TIME,LEADER_AND_DISTANCE,DRIVING_DISTANCE,WIFI_SIGNAL_STRENGTH,MESH_SIGNAL_STRENGTH,DATAGRAM_COUNT,WIFI_DATAGRAM,MESH_DATAGRAM
car1,65,6.5,"(None, None)",27.439999999999998,-60,,1,[],"[""b'21:47:48.512358 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE.....@.@..Z.........t#...R.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 129, 'generated_time': 6.5}, 'body': {'station_id': 0.9559196850477285, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [32.54, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,66,6.6,"(None, None)",27.939999999999998,-60,,1,[],"[""b'21:47:48.613094 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 416\\nE.....@.@..L.........t#...Q.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 131, 'generated_time': 6.6}, 'body': {'station_id': 0.20229160080142483, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [33.04, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,67,6.7,"(None, None)",28.439999999999998,-60,,1,[],"[""b'21:47:48.712700 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 414\\nE.....@.@..G.........t#...w.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 133, 'generated_time': 6.7}, 'body': {'station_id': 0.435701469172574, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [33.54, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,68,6.8,"(None, None)",28.939999999999998,-60,,1,[],"[""b'21:47:48.814930 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE.....@.@..3.........t#...g.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 135, 'generated_time': 6.8}, 'body': {'station_id': 0.1374396631751239, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [34.04, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,69,6.9,"(None, None)",29.439999999999998,-60,,1,[],"[""b'21:47:48.925849 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE.....@.@..0.........t#...V.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 137, 'generated_time': 6.9}, 'body': {'station_id': 0.7865583907849332, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [34.54, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,70,7.0,"(None, None)",29.939999999999998,-60,,1,[],"[""b'21:47:49.016658 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE.....@.@..'.........t#...r.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 139, 'generated_time': 7.0}, 'body': {'station_id': 0.7313190628360515, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [35.04, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,71,7.1,"(None, None)",30.439999999999998,-60,,1,[],"[""b'E.....@.@..\\n.........t#...b.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 141, 'generated_time': 7.1}, 'body': {'station_id': 0.9352014414734545, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [35.54, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,72,7.2,"(None, None)",30.939999999999998,-60,,1,[],"[""b'21:47:49.216781 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 414\\nE.....@.@............t#...u.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 143, 'generated_time': 7.2}, 'body': {'station_id': 0.895638886080161, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [36.04, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,73,7.3,"(None, None)",31.439999999999998,-60,,1,[],"[""b'21:47:49.317257 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 414\\nE.....@.@............t#...y.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 145, 'generated_time': 7.3}, 'body': {'station_id': 0.543842568137561, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [36.54, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,74,7.4,"(None, None)",31.939999999999998,-60,,1,[],"[""b'21:47:49.417076 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 416\\nE.....@.@............t#...=.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 147, 'generated_time': 7.4}, 'body': {'station_id': 0.36511363768361305, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [37.04, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,75,7.5,"(None, None)",32.44,-60,,1,[],"[""b'21:47:49.516713 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE.....@.@............t#...b.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 149, 'generated_time': 7.5}, 'body': {'station_id': 0.3617560855466403, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [37.54, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,76,7.6,"(None, None)",32.94,-60,,1,[],"[""b'21:47:49.617487 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 414\\nE.....@.@............t#...t.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 151, 'generated_time': 7.6}, 'body': {'station_id': 0.327452697782156, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [38.04, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,77,7.7,"(None, None)",33.44,-60,,1,[],"[""b'21:47:49.717176 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 416\\nE....'@.@............t#...B.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 153, 'generated_time': 7.7}, 'body': {'station_id': 0.16175820878083258, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [38.54, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,78,7.8,"(None, None)",33.94,-60,,1,[],"[""b'21:47:49.817773 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE....2@.@............t#...Y.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 155, 'generated_time': 7.8}, 'body': {'station_id': 0.8620485518546894, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [39.04, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,79,7.9,"(None, None)",34.44,-60,,1,[],"[""b'21:47:49.917127 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE....H@.@............t#...D.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 157, 'generated_time': 7.9}, 'body': {'station_id': 0.9999547196304387, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [39.54, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,80,8.0,"(None, None)",34.94,-60,,1,[],"[""b'21:47:50.017180 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 416\\nE....W@.@............t#...H.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 159, 'generated_time': 8.0}, 'body': {'station_id': 0.22162495390603687, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [40.04, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,81,8.1,"(None, None)",35.44,-60,,1,[],"[""b'21:47:50.117497 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE....Y@.@............t#...f.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 161, 'generated_time': 8.1}, 'body': {'station_id': 0.8238653258100793, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [40.54, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,82,8.2,"(None, None)",35.94,-60,,1,[],"[""b'21:47:50.217511 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 416\\nE....r@.@..n.........t#...H.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 163, 'generated_time': 8.2}, 'body': {'station_id': 0.32935536208201066, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [41.04, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,83,8.3,"(None, None)",36.44,-60,,1,[],"[""b'21:47:50.318007 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE.....@.@..a.........t#...T.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 165, 'generated_time': 8.3}, 'body': {'station_id': 0.3077680898955798, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [41.54, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,84,8.4,"(None, None)",36.94,-60,,1,[],"[""b'21:47:50.418248 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE.....@.@..V.........t#...].{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 167, 'generated_time': 8.4}, 'body': {'station_id': 0.4948654966278674, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [42.04, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,85,8.5,"(None, None)",37.44,-60,,1,[],"[""b'21:47:50.517649 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE.....@.@..P.........t#...L.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 169, 'generated_time': 8.5}, 'body': {'station_id': 0.8934546695468283, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [42.54, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,86,8.6,"(None, None)",37.94,-60,,1,[],"[""b'21:47:50.617729 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE.....@.@..:.........t#...n.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 171, 'generated_time': 8.6}, 'body': {'station_id': 0.2762590408238569, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [43.04, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,87,8.7,"(None, None)",38.44,-60,,1,[],"[""b'21:47:50.717811 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE.....@.@..#.........t#...[.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 173, 'generated_time': 8.7}, 'body': {'station_id': 0.6174776723166565, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [43.54, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,88,8.8,"(None, None)",38.94,-60,,1,[],"[""b'21:47:50.818143 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE.....@.@............t#...j.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 175, 'generated_time': 8.8}, 'body': {'station_id': 0.6546583802543425, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [44.04, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,89,8.9,"(None, None)",39.44,-60,,1,[],"[""b'21:47:50.919798 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE.....@.@............t#...h.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 177, 'generated_time': 8.9}, 'body': {'station_id': 0.8134251602111072, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [44.54, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,90,9.0,"(None, None)",39.94,-60,,1,[],"[""b'21:47:51.025070 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE.....@.@............t#...c.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 179, 'generated_time': 9.0}, 'body': {'station_id': 0.8931411138391777, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [45.04, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,91,9.1,"(None, None)",40.44,-60,,1,[],"[""b'21:47:51.118613 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE.....@.@............t#...m.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 181, 'generated_time': 9.1}, 'body': {'station_id': 0.2966241303635011, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [45.54, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,92,9.2,"(None, None)",40.94,-60,,1,[],"[""b'21:47:51.220871 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE.....@.@............t#...W.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 183, 'generated_time': 9.2}, 'body': {'station_id': 0.6863878141333091, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [46.04, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,93,9.3,"(None, None)",41.44,-60,,1,[],"[""b'21:47:51.320099 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 412\\nE.....@.@............t#....\\'{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 185, 'generated_time': 9.3}, 'body': {'station_id': 0.7110330450705, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [46.54, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,94,9.4,"(None, None)",41.94,-60,,1,[],"[""b'21:47:51.420839 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE.....@.@............t#...b.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 187, 'generated_time': 9.4}, 'body': {'station_id': 0.6413584836833917, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [47.04, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,95,9.5,"(None, None)",42.44,-60,,1,[],"[""b'21:47:51.519592 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE.....@.@............t#...X.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 189, 'generated_time': 9.5}, 'body': {'station_id': 0.9624972472372606, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [47.54, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,96,9.6,"(None, None)",42.94,-60,,1,[],"[""b'21:47:51.619943 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 416\\nE.....@.@............t#...F.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 191, 'generated_time': 9.6}, 'body': {'station_id': 0.00698978542281381, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [48.04, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,97,9.7,"(None, None)",43.44,-60,,1,[],"[""b'21:47:51.719479 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 417\\nE.....@.@............t#...1.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 193, 'generated_time': 9.7}, 'body': {'station_id': 0.013240302954366845, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [48.54, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,98,9.8,"(None, None)",43.94,-60,,1,[],"[""b'21:47:51.819907 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 416\\nE....+@.@............t#...C.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 195, 'generated_time': 9.8}, 'body': {'station_id': 0.42039109644761496, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [49.04, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,99,9.9,"(None, None)",44.44,-60,,1,[],"[""b'21:47:51.919889 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 415\\nE....C@.@............t#...S.{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 197, 'generated_time': 9.9}, 'body': {'station_id': 0.9772034860892639, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [49.54, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,100,10.0,"(None, None)",44.94,-60,,1,[],"[""b'21:47:52.020009 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 416\\nE....R@.@............t#....*{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 199, 'generated_time': 10.0}, 'body': {'station_id': 0.28422358480178544, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [50.0, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,101,10.1,"(None, None)",45.44,-60,,1,[],"[""b'21:47:52.120558 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 417\\nE....]@.@............t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 201, 'generated_time': 10.1}, 'body': {'station_id': 0.18496905949131115, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [50.44, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,102,10.2,"(None, None)",45.94,-60,,1,[],"[""b'21:47:52.221144 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 416\\nE....a@.@............t#... .{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 203, 'generated_time': 10.2}, 'body': {'station_id': 0.2172060178139409, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [50.94, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,103,10.3,"(None, None)",46.44,-60,,1,[],"[""b'21:47:52.319886 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 416\\nE....s@.@..m.........t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 205, 'generated_time': 10.3}, 'body': {'station_id': 0.3146224897239318, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [51.44, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,104,10.4,"(None, None)",46.94,-60,,1,[],"[""b'21:47:52.420862 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 416\\nE....v@.@..j.........t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 207, 'generated_time': 10.4}, 'body': {'station_id': 0.6756076179306473, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [51.94, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,105,10.5,"(None, None)",47.44,-60,,1,[],"[""b'21:47:52.521180 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 416\\nE.....@.@..U.........t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 209, 'generated_time': 10.5}, 'body': {'station_id': 0.5391084119928665, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [52.44, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,106,10.6,"(None, None)",47.94,-60,,1,[],"[""b'21:47:52.619769 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 416\\nE.....@.@..Q.........t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 211, 'generated_time': 10.6}, 'body': {'station_id': 0.8895356195030347, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [52.94, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,107,10.7,"(None, None)",48.44,-60,,1,[],"[""b'21:47:52.719463 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 413\\nE.....@.@..K.........t#...l+{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 213, 'generated_time': 10.7}, 'body': {'station_id': 0.7145327884087, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [53.44, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,108,10.8,"(None, None)",48.94,-60,,1,[],"[""b'21:47:52.820518 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 418\\nE.....@.@..E.........t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 215, 'generated_time': 10.8}, 'body': {'station_id': 0.047027443286182136, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [53.94, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,109,10.9,"(None, None)",49.44,-60,,1,[],"[""b'21:47:52.920900 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 417\\nE.....@.@..:.........t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 217, 'generated_time': 10.9}, 'body': {'station_id': 0.24976120613309227, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [54.44, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car1,110,11.0,"(None, None)",49.94,-60,,1,[],"[""b'21:47:53.019932 IP 192.168.0.1.49524 > 192.168.0.255.9090: UDP, length 417\\nE.....@.@..0.........t#.....{'header': {'from_car_id': 'car1', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 219, 'generated_time': 11.0}, 'body': {'station_id': 0.10121497796846579, 'leader': null, 'speed': 5.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [54.94, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
