FROM,BYTES,PROTOCOL,ID,GEN_TIME,REC_TIME,BODY
car1,440,CAM,167,6.3,6.4,"{'station_id': 0.6928294034012034, 'leader': None, 'speed': 11.040312500000004, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-21.19775000000002, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,442,CAM,168,6.3,6.4,"{'station_id': 0.2559879241602927, 'leader': 'car1', 'speed': 11.198569623844342, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [21.577567097226428, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,440,CAM,169,6.4,6.5,"{'station_id': 0.43024223935724215, 'leader': None, 'speed': 11.300312500000004, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-20.06771875000001, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,170,6.4,6.5,"{'station_id': 0.4399994050946273, 'leader': 'car1', 'speed': 10.748569623844343, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [20.50271013484199, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,442,CAM,171,6.5,6.6,"{'station_id': 0.9297909049847872, 'leader': None, 'speed': 11.560312500000004, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-18.911687500000014, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,442,CAM,172,6.5,6.6,"{'station_id': 0.6455913192212529, 'leader': 'car1', 'speed': 10.298569623844342, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [19.472853172457555, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,173,6.6,6.7,"{'station_id': 0.23560707912027157, 'leader': None, 'speed': 11.820312500000004, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-17.729656250000005, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,441,CAM,174,6.6,6.7,"{'station_id': 0.9010142738924544, 'leader': 'car1', 'speed': 9.848569623844343, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [18.48799621007312, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,175,6.7,6.8,"{'station_id': 0.45324663916140395, 'leader': None, 'speed': 11.908761574074077, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-16.538780092592603, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,441,CAM,176,6.7,6.8,"{'station_id': 0.7652368488185249, 'leader': 'car1', 'speed': 9.398569623844342, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [17.548139247688688, 1.6, 0], 'elevation': 0, 'heading': 0}}"
