STEP,TIME,DRIVING_DISTANCE,LEADER_AND_DISTANCE,WIFI_STRENGTH,CAM_COUNT,DENM_COUNT,CAM_BYTES,DENM_BYTES
143,14.3,66.44,"(None, None)",-71.0,0,0,0,0
144,14.4,66.94,"(None, None)",-71.0,0,0,0,0
145,14.5,67.44,"(None, None)",-71.0,0,0,0,0
146,14.6,67.94,"(None, None)",-71.0,0,0,0,0
147,14.7,68.44,"(None, None)",-71.0,0,0,0,0
148,14.8,68.94,"(None, None)",-70.0,0,0,0,0
149,14.9,69.44,"(None, None)",-70.0,0,0,0,0
150,15.0,69.94,"(None, None)",-70.0,0,0,0,0
151,15.1,70.44,"(None, None)",-70.0,0,0,0,0
152,15.2,70.94,"(None, None)",-70.0,0,0,0,0
153,15.3,71.44,"(None, None)",-69.0,0,0,0,0
154,15.4,71.94,"(None, None)",-69.0,0,0,0,0
155,15.5,72.44,"(None, None)",-69.0,0,0,0,0
156,15.6,72.94,"(None, None)",-69.0,0,0,0,0
157,15.7,73.44,"(None, None)",-69.0,0,0,0,0
158,15.8,73.94,"(None, None)",-69.0,0,0,0,0
159,15.9,74.44,"(None, None)",-68.0,0,0,0,0
160,16.0,74.94,"(None, None)",-68.0,0,0,0,0
161,16.1,75.44,"(None, None)",-68.0,0,0,0,0
162,16.2,75.94,"(None, None)",-68.0,0,0,0,0
163,16.3,76.44,"(None, None)",-68.0,0,0,0,0
164,16.4,76.94,"(None, None)",-67.0,0,0,0,0
165,16.5,77.44,"(None, None)",-67.0,0,0,0,0
166,16.6,77.94,"(None, None)",-67.0,0,0,0,0
167,16.7,78.44,"(None, None)",-67.0,0,0,0,0
168,16.8,78.94,"(None, None)",-67.0,0,0,0,0
169,16.9,79.44,"(None, None)",-67.0,0,0,0,0
170,17.0,79.94,"(None, None)",-66.0,0,0,0,0
171,17.1,80.44,"(None, None)",-66.0,0,0,0,0
172,17.2,80.94,"(None, None)",-66.0,0,0,0,0
173,17.3,81.44,"(None, None)",-66.0,0,0,0,0
174,17.4,81.94,"(None, None)",-66.0,0,0,0,0
175,17.5,82.44,"(None, None)",-66.0,0,0,0,0
176,17.6,82.94,"(None, None)",-66.0,0,0,0,0
177,17.7,83.44,"(None, None)",-65.0,0,0,0,0
178,17.8,83.94,"(None, None)",-65.0,0,0,0,0
179,17.9,84.44,"(None, None)",-65.0,0,0,0,0
180,18.0,84.94,"(None, None)",-65.0,0,0,0,0
181,18.1,85.44,"(None, None)",-65.0,0,0,0,0
182,18.2,85.94,"(None, None)",-65.0,0,0,0,0
183,18.3,86.44,"(None, None)",-65.0,0,0,0,0
184,18.4,86.94,"(None, None)",-65.0,0,0,0,0
185,18.5,87.44,"(None, None)",-64.0,0,0,0,0
186,18.6,87.94,"(None, None)",-64.0,0,0,0,0
187,18.7,88.44,"(None, None)",-64.0,0,0,0,0
188,18.8,88.94,"(None, None)",-64.0,0,0,0,0
189,18.9,89.44,"(None, None)",-64.0,0,0,0,0
190,19.0,89.94,"(None, None)",-64.0,0,0,0,0
191,19.1,90.44,"(None, None)",-64.0,0,0,0,0
192,19.2,90.94,"(None, None)",-64.0,0,0,0,0
193,19.3,91.44,"(None, None)",-64.0,0,0,0,0
194,19.4,91.94,"(None, None)",-64.0,0,0,0,0
195,19.5,92.44,"(None, None)",-64.0,0,0,0,0
196,19.6,92.94,"(None, None)",-64.0,0,0,0,0
197,19.7,93.44,"(None, None)",-64.0,0,0,0,0
198,19.8,93.94,"(None, None)",-64.0,0,0,0,0
199,19.9,94.44,"(None, None)",-64.0,0,0,0,0
200,20.0,94.94,"(None, None)",-64.0,0,0,0,0
201,20.1,95.44,"(None, None)",-64.0,0,0,0,0
202,20.2,95.94,"(None, None)",-64.0,0,0,0,0
203,20.3,96.44,"(None, None)",-64.0,0,0,0,0
204,20.4,96.94,"(None, None)",-64.0,0,0,0,0
205,20.5,97.44,"(None, None)",-64.0,0,0,0,0
206,20.6,97.94,"(None, None)",-64.0,0,0,0,0
207,20.7,98.44,"(None, None)",-64.0,0,0,0,0
208,20.8,98.94,"(None, None)",-64.0,0,0,0,0
