STEP,TIME,DRIVING_DISTANCE,LEADER_AND_DISTANCE,WIFI_STRENGTH,CAM_COUNT,DENM_COUNT,CAM_BYTES,DENM_BYTES
129,12.9,10.555999999999996,"('car1', 48.884)",0,0,0,0,0
130,13.0,11.309999999999997,"('car1', 48.63)",0,0,0,0,0
131,13.1,12.089999999999998,"('car1', 48.35)",0,0,0,0,0
132,13.2,12.895999999999999,"('car1', 48.044)",0,0,0,0,0
133,13.3,13.728,"('car1', 47.711999999999996)",0,0,0,0,0
134,13.4,14.586,"('car1', 47.354)",0,0,0,0,0
135,13.5,15.47,"('car1', 46.97)",0,0,0,0,0
136,13.6,16.380000000000003,"('car1', 46.559999999999995)",0,0,0,0,0
137,13.7,17.316000000000003,"('car1', 46.123999999999995)",0,0,0,0,0
138,13.8,18.278,"('car1', 45.662)",0,0,0,0,0
139,13.9,19.266,"('car1', 45.174)",0,0,0,0,0
140,14.0,20.28,"('car1', 44.66)",0,0,0,0,0
141,14.1,21.32,"('car1', 36.620000000000005)",0,0,0,0,0
142,14.2,22.385999999999996,"('car1', 36.054)",0,0,0,0,0
143,14.3,23.477999999999994,"('car1', 35.462)",0,0,0,0,0
144,14.4,24.595999999999997,"('car1', 34.84400000000001)",0,0,0,0,0
145,14.5,25.739999999999995,"('car1', 34.2)",0,0,0,0,0
146,14.6,26.90999999999999,"('car1', 33.53000000000001)",0,0,0,0,0
147,14.7,28.105999999999987,"('car1', 32.83400000000001)",0,0,0,0,0
148,14.8,29.32799999999999,"('car1', 32.11200000000001)",0,0,0,0,0
149,14.9,30.575999999999986,"('car1', 31.36400000000001)",0,0,0,0,0
150,15.0,31.849999999999987,"('car1', 30.59000000000001)",0,0,0,0,0
151,15.1,33.149999999999984,"('car1', 29.790000000000013)",0,0,0,0,0
152,15.2,34.453306870121615,"('car1', 28.986693129878383)",0,0,0,0,0
153,15.3,35.756613740243246,"('car1', 28.18338625975675)",0,0,0,0,0
154,15.4,37.04562390497369,"('car1', 27.39437609502631)",0,0,0,0,0
155,15.5,38.31387064431649,"('car1', 26.62612935568351)",0,0,0,0,0
156,15.6,39.56157684311874,"('car1', 25.878423156881254)",0,0,0,0,0
157,15.7,40.78907476627769,"('car1', 25.150925233722305)",0,0,0,0,0
158,15.8,41.99671157832554,"('car1', 24.44328842167446)",0,0,0,0,0
159,15.9,43.18469181226094,"('car1', 23.75530818773906)",0,0,0,0,0
160,16.0,44.35352918905348,"('car1', 23.086470810946516)",0,0,0,0,0
161,16.1,45.503256926509096,"('car1', 22.436743073490902)",0,0,0,0,0
162,16.2,46.634421014323124,"('car1', 21.805578985676874)",0,0,0,0,0
163,16.3,47.74720274919597,"('car1', 21.192797250804027)",0,0,0,0,0
164,16.4,48.84196149186668,"('car1', 20.59803850813332)",0,0,0,0,0
165,16.5,49.91914447696163,"('car1', 20.02085552303837)",0,0,0,0,0
166,16.6,50.97883706856885,"('car1', 19.461162931431147)",0,0,0,0,0
167,16.7,52.02156927861222,"('car1', 18.91843072138778)",0,0,0,0,0
168,16.8,53.04758273865559,"('car1', 18.39241726134441)",0,0,0,0,0
169,16.9,54.0571582780726,"('car1', 17.8828417219274)",0,0,0,0,0
170,17.0,55.05080958188283,"('car1', 17.389190418117167)",0,0,0,0,0
