FROM,BYTES,PROTOCOL,ID,GEN_TIME,REC_TIME,BODY
car2,440,CAM,176,6.8,6.9,"{'station_id': 0.4879090695814696, 'leader': 'car1', 'speed': 8.948569623844342, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [16.653282285304257, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,441,CAM,178,6.9,7.0,"{'station_id': 0.9701608338157999, 'leader': 'car1', 'speed': 8.498569623844343, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [15.803425322919821, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,180,7.0,7.1,"{'station_id': 0.07109261683217227, 'leader': 'car1', 'speed': 8.048569623844342, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [14.998568360535387, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,437,CAM,182,7.1,7.2,"{'station_id': 0.005861055460850362, 'leader': 'car1', 'speed': 7.598569623844344, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [14.238711398150954, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,439,CAM,184,7.2,7.3,"{'station_id': 0.839377002509754, 'leader': 'car1', 'speed': 7.148569623844344, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [13.523854435766523, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,186,7.3,7.4,"{'station_id': 0.7053133917337893, 'leader': 'car1', 'speed': 6.698569623844346, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [12.853997473382087, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,188,7.4,7.5,"{'station_id': 0.7660415742012577, 'leader': 'car1', 'speed': 6.248569623844346, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [12.229140510997652, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,439,CAM,190,7.5,7.6,"{'station_id': 0.9223723011830072, 'leader': 'car1', 'speed': 5.798569623844346, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [11.64928354861322, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,192,7.6,7.7,"{'station_id': 0.08533520329497157, 'leader': 'car1', 'speed': 5.348569623844347, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [11.114426586228788, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,441,CAM,194,7.7,7.8,"{'station_id': 0.3132739979420103, 'leader': 'car1', 'speed': 4.898569623844351, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [10.624569623844351, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,441,CAM,196,7.8,7.9,"{'station_id': 0.34757454222110507, 'leader': 'car1', 'speed': 4.448569623844348, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [10.179712661459916, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,441,CAM,198,7.9,8.0,"{'station_id': 0.047466526709871504, 'leader': 'car1', 'speed': 3.9985696238443484, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [9.779855699075483, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,438,CAM,200,8.0,8.1,"{'station_id': 0.1908774281438732, 'leader': 'car1', 'speed': 3.54856962384435, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [9.424998736691052, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,202,8.1,8.2,"{'station_id': 0.4608327176190107, 'leader': 'car1', 'speed': 3.0985696238443556, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [9.115141774306622, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,439,CAM,204,8.2,8.3,"{'station_id': 0.10776690953747581, 'leader': 'car1', 'speed': 2.648569623844365, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.85028481192218, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,439,CAM,206,8.3,8.4,"{'station_id': 0.7111968886051988, 'leader': 'car1', 'speed': 2.198569623844353, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.630427849537739, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,438,CAM,208,8.4,8.5,"{'station_id': 0.7544330465986864, 'leader': 'car1', 'speed': 1.7485696238443402, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.4555708871533, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,441,CAM,210,8.5,8.6,"{'station_id': 0.3673157663525658, 'leader': 'car1', 'speed': 1.2985696238443236, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.325713924768863, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,212,8.6,8.7,"{'station_id': 0.2751430606255981, 'leader': 'car1', 'speed': 0.8485696238442995, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.240856962384427, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,441,CAM,214,8.7,8.8,"{'station_id': 0.6249737286945987, 'leader': 'car1', 'speed': 0.39856962384424377, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,425,CAM,216,8.8,8.9,"{'station_id': 0.1307836898054161, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,427,CAM,218,8.9,9.0,"{'station_id': 0.6562855029915503, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,426,CAM,220,9.0,9.1,"{'station_id': 0.5622860492999063, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,426,CAM,222,9.1,9.2,"{'station_id': 0.6619080504319752, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,425,CAM,224,9.2,9.3,"{'station_id': 0.4604599321399343, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,425,CAM,226,9.3,9.4,"{'station_id': 0.1121898990158442, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,426,CAM,228,9.4,9.5,"{'station_id': 0.6268676548088783, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,425,CAM,230,9.5,9.6,"{'station_id': 0.674332363507588, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,427,CAM,232,9.6,9.7,"{'station_id': 0.07034481380507873, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,425,CAM,234,9.7,9.8,"{'station_id': 0.3745642124577341, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,425,CAM,236,9.8,9.9,"{'station_id': 0.801926551225213, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,425,CAM,238,9.9,10.0,"{'station_id': 0.3095671506721045, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,427,CAM,240,10.0,10.1,"{'station_id': 0.28154628437246987, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,427,CAM,242,10.1,10.2,"{'station_id': 0.5257971525889218, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,426,CAM,244,10.2,10.3,"{'station_id': 0.21985941187082958, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,426,CAM,246,10.3,10.4,"{'station_id': 0.5723819970054563, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
